concept,arm,vintage,seed,dataset,n_rows,auroc_pipeline,auroc_rank
instructions,gptoss120b,3,50,hc_contradiction,200,0.4976499999999999,0.49774999999999997
instructions,gptoss120b,3,51,hc_contradiction,200,0.49910000000000004,0.4999
instructions,deepseekv4pro,0,42,mm_substitution,200,0.42985,0.4292
instructions,deepseekv4pro,0,43,mm_substitution,200,0.4507,0.45110000000000006
instructions,deepseekv4pro,0,44,mm_substitution,200,0.47255,0.47175
instructions,deepseekv4pro,0,45,mm_substitution,200,0.4592,0.45904999999999996
instructions,deepseekv4pro,0,46,mm_substitution,200,0.4342,0.43454999999999994
instructions,deepseekv4pro,0,47,mm_substitution,200,0.39180000000000004,0.39505
instructions,deepseekv4pro,0,48,mm_substitution,200,0.51475,0.5157
instructions,deepseekv4pro,0,49,mm_substitution,200,0.39060000000000006,0.39030000000000004
instructions,deepseekv4pro,0,50,mm_substitution,200,0.46509999999999996,0.46445
instructions,deepseekv4pro,0,51,mm_substitution,200,0.38375000000000004,0.38375
instructions,deepseekv4pro,1,42,mm_substitution,200,0.37695,0.37695
instructions,deepseekv4pro,1,43,mm_substitution,200,0.37615,0.37615
