arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm4,3,225,250,anthropic_hh_balanced,0.8833649886076951,0.7302278820375335,0.24664879356568364,0.01
arm4,3,225,250,mt_balanced,0.9586476470330249,0.8658940397350994,0.36423841059602646,0.01
arm4,3,225,250,mts_balanced,0.9605191995673338,0.8953488372093024,0.0,0.01
arm4,3,225,250,toolace_balanced,0.7664397241051608,0.5122615803814714,0.2016348773841962,0.01
arm4,3,225,250,mean,0.8922428898283037,0.7509330848408518,0.20313052038647658,0.01
arm4,4,225,250,anthropic_hh_balanced,0.8832196648434187,0.7151474530831099,0.24195710455764075,0.01
arm4,4,225,250,mt_balanced,0.934202447261085,0.8725165562913907,0.31456953642384106,0.01
arm4,4,225,250,mts_balanced,0.9670091941590049,0.8953488372093024,0.0,0.01
arm4,4,225,250,toolace_balanced,0.7582207901164906,0.510899182561308,0.19618528610354224,0.01
arm4,4,225,250,mean,0.8856630240949998,0.7484780072862777,0.188177981771256,0.01
arm4,5,225,250,anthropic_hh_balanced,0.889614135083268,0.7416219839142091,0.3089812332439678,0.01
arm4,5,225,250,mt_balanced,0.9474858558835139,0.8658940397350994,0.23178807947019867,0.01
arm4,5,225,250,mts_balanced,0.9870200108166577,0.9302325581395349,0.0,0.01
arm4,5,225,250,toolace_balanced,0.7622857100431364,0.5245231607629428,0.2506811989100817,0.01
arm4,5,225,250,mean,0.8966014279566439,0.7655679356379466,0.19786262790606207,0.01
arm4,6,225,250,anthropic_hh_balanced,0.8609361635604367,0.7101206434316354,0.1970509383378016,0.01
arm4,6,225,250,mt_balanced,0.9482972238059734,0.8096026490066225,0.4271523178807947,0.01
arm4,6,225,250,mts_balanced,0.9799891833423472,0.8837209302325582,0.0,0.01
arm4,6,225,250,toolace_balanced,0.7221228162656192,0.5204359673024523,0.13896457765667575,0.01
arm4,6,225,250,mean,0.8778363467435941,0.7309700474933172,0.19079195846881802,0.01
arm4,7,225,250,anthropic_hh_balanced,0.855162520035363,0.6685656836461126,0.20241286863270777,0.01
arm4,7,225,250,mt_balanced,0.9480724529625894,0.8509933774834437,0.3079470198675497,0.01
arm4,7,225,250,mts_balanced,0.9843158464034614,0.9302325581395349,0.0,0.01
arm4,7,225,250,toolace_balanced,0.7622188894416024,0.5136239782016349,0.18256130790190736,0.01
arm4,7,225,250,mean,0.8874424272107541,0.7408538993676814,0.17323029910054122,0.01
arm5,0,148,164,anthropic_hh_balanced,0.922041549569105,0.7932305630026809,0.42560321715817695,0.01
arm5,0,148,164,mt_balanced,0.9323823516512433,0.8526490066225165,0.31456953642384106,0.01
arm5,0,148,164,mts_balanced,0.9821525148729042,0.8488372093023255,0.0,0.01
arm5,0,148,164,toolace_balanced,0.8135371114196408,0.6062670299727521,0.22888283378746593,0.01
arm5,0,148,164,mean,0.9125283818782233,0.7752459522250688,0.24226389684237098,0.01
arm5,1,148,164,anthropic_hh_balanced,0.9072481743561731,0.7744638069705094,0.443029490616622,0.01
arm5,1,148,164,mt_balanced,0.8715297574667777,0.6655629139072847,0.32781456953642385,0.01
arm5,1,148,164,mts_balanced,0.9578150351541374,0.872093023255814,0.0,0.01
arm5,1,148,164,toolace_balanced,0.795228266599351,0.6757493188010899,0.16893732970027248,0.01
arm5,1,148,164,mean,0.8829553083941097,0.7469672657336746,0.23494534746332957,0.01
arm5,2,148,164,anthropic_hh_balanced,0.9418228766109151,0.8488605898123325,0.4550938337801609,0.01
arm5,2,148,164,mt_balanced,0.9057881233279242,0.7947019867549668,0.24834437086092714,0.01
arm5,2,148,164,mts_balanced,0.9751216873985938,0.8837209302325582,0.0,0.01
arm5,2,148,164,toolace_balanced,0.794315051711721,0.6198910081743869,0.1989100817438692,0.01
arm5,2,148,164,mean,0.9042619347622884,0.7867936287435612,0.2255870715962393,0.01
arm5,3,148,164,anthropic_hh_balanced,0.9462807448483063,0.8418230563002681,0.5462466487935657,0.01
arm5,3,148,164,mt_balanced,0.9155190561817463,0.8211920529801324,0.24834437086092714,0.01
arm5,3,148,164,mts_balanced,0.9745808545159546,0.8604651162790697,0.0,0.01
arm5,3,148,164,toolace_balanced,0.831738300826348,0.555858310626703,0.2779291553133515,0.01
arm5,3,148,164,mean,0.9170297390930887,0.7698346340465432,0.26813004374196103,0.01
