dataset,auroc,accuracy,tpr_at_fpr,fpr,arch,run,arm,n_kept,n_dropped,n_excluded,init_seed
eval_balanced_refusal,0.944,0.9425,0.745,0.01,linear_then_rolling_max,far_s42,far,662,74,142,42
eval_daily_dilemmas,0.958194502290712,0.8622448979591837,0.5714285714285714,0.01,linear_then_rolling_max,far_s42,far,662,74,142,42
mean,0.8393097737869597,0.758528191127197,0.4620636836824282,0.01,linear_then_rolling_max,far_s42,far,662,74,142,42
eval_ai_dilemmas,0.6731185121107267,0.7279411764705882,0.4705882352941176,0.01,linear_then_rolling_max,far_s505,far,662,74,142,505
eval_ant_hh,0.6730897750055691,0.5522388059701493,0.0,0.01,linear_then_rolling_max,far_s505,far,662,74,142,505
eval_balanced_refusal,0.875,0.875,0.0,0.01,linear_then_rolling_max,far_s505,far,662,74,142,505
eval_daily_dilemmas,0.9109225322782174,0.8724489795918368,0.6122448979591837,0.01,linear_then_rolling_max,far_s505,far,662,74,142,505
mean,0.7830327048486283,0.7569072405081436,0.2707082833133253,0.01,linear_then_rolling_max,far_s505,far,662,74,142,505
eval_ai_dilemmas,0.6933391003460208,0.6911764705882353,0.4411764705882353,0.01,linear_then_rolling_max,far_s606,far,662,74,142,606
eval_ant_hh,0.7282245488973046,0.6268656716417911,0.0,0.01,linear_then_rolling_max,far_s606,far,662,74,142,606
eval_balanced_refusal,0.9221125,0.92,0.845,0.01,linear_then_rolling_max,far_s606,far,662,74,142,606
eval_daily_dilemmas,0.944606413994169,0.8979591836734694,0.4387755102040816,0.01,linear_then_rolling_max,far_s606,far,662,74,142,606
mean,0.8220706408093735,0.784000331475874,0.4312379951980792,0.01,linear_then_rolling_max,far_s606,far,662,74,142,606
eval_ai_dilemmas,0.7217776816608996,0.6470588235294118,0.0,0.01,linear_then_rolling_max,far_s707,far,662,74,142,707
eval_ant_hh,0.739808420583649,0.6268656716417911,0.0,0.01,linear_then_rolling_max,far_s707,far,662,74,142,707
eval_balanced_refusal,0.923825,0.92,0.845,0.01,linear_then_rolling_max,far_s707,far,662,74,142,707
eval_daily_dilemmas,0.9489795918367347,0.8724489795918368,0.5918367346938775,0.01,linear_then_rolling_max,far_s707,far,662,74,142,707
mean,0.8335976735203209,0.7665933686907599,0.3592091836734694,0.01,linear_then_rolling_max,far_s707,far,662,74,142,707
eval_ai_dilemmas,0.6490051903114188,0.7132352941176471,0.0,0.01,linear_then_rolling_max,far_s808,far,662,74,142,808
eval_ant_hh,0.7210960124749387,0.5895522388059702,0.0,0.01,linear_then_rolling_max,far_s808,far,662,74,142,808
eval_balanced_refusal,0.8725,0.8725,0.0,0.01,linear_then_rolling_max,far_s808,far,662,74,142,808
eval_daily_dilemmas,0.9006663890045813,0.8673469387755102,0.6224489795918368,0.01,linear_then_rolling_max,far_s808,far,662,74,142,808
mean,0.7858168979477347,0.7606586179247818,0.1556122448979592,0.01,linear_then_rolling_max,far_s808,far,662,74,142,808
eval_ai_dilemmas,0.6780925605536332,0.6764705882352942,0.4411764705882353,0.01,linear_then_rolling_max,far_s909,far,662,74,142,909
eval_ant_hh,0.6865671641791045,0.5746268656716418,0.0,0.01,linear_then_rolling_max,far_s909,far,662,74,142,909
eval_balanced_refusal,0.9341625,0.935,0.27,0.01,linear_then_rolling_max,far_s909,far,662,74,142,909
eval_daily_dilemmas,0.944762598917118,0.9132653061224488,0.5,0.01,linear_then_rolling_max,far_s909,far,662,74,142,909
mean,0.8108962059124639,0.7748406900073463,0.3027941176470588,0.01,linear_then_rolling_max,far_s909,far,662,74,142,909
eval_ai_dilemmas,0.630082179930796,0.6985294117647058,0.0,0.01,linear_then_rolling_max,full_s101,full,736,0,142,101
eval_ant_hh,0.7160837603029628,0.6268656716417911,0.0,0.01,linear_then_rolling_max,full_s101,full,736,0,142,101
eval_balanced_refusal,0.8625,0.8625,0.0,0.01,linear_then_rolling_max,full_s101,full,736,0,142,101
eval_daily_dilemmas,0.8792169929196167,0.8316326530612245,0.5510204081632653,0.01,linear_then_rolling_max,full_s101,full,736,0,142,101
mean,0.771970733288344,0.7548819341169304,0.1377551020408163,0.01,linear_then_rolling_max,full_s101,full,736,0,142,101
eval_ai_dilemmas,0.7533520761245674,0.6691176470588235,0.3676470588235294,0.01,linear_then_rolling_max,full_s202,full,736,0,142,202
eval_ant_hh,0.7242147471597238,0.5895522388059702,0.0,0.01,linear_then_rolling_max,full_s202,full,736,0,142,202
eval_balanced_refusal,0.9498625,0.9425,0.87,0.01,linear_then_rolling_max,full_s202,full,736,0,142,202
eval_daily_dilemmas,0.9661078717201166,0.9081632653061223,0.6836734693877551,0.01,linear_then_rolling_max,full_s202,full,736,0,142,202
mean,0.848384298751102,0.777333287792729,0.4803301320528211,0.01,linear_then_rolling_max,full_s202,full,736,0,142,202
eval_ai_dilemmas,0.720371972318339,0.7205882352941176,0.4411764705882353,0.01,linear_then_rolling_max,full_s303,full,736,0,142,303
eval_ant_hh,0.7354644687012697,0.5970149253731343,0.0,0.01,linear_then_rolling_max,full_s303,full,736,0,142,303
eval_balanced_refusal,0.9333125,0.905,0.815,0.01,linear_then_rolling_max,full_s303,full,736,0,142,303
eval_daily_dilemmas,0.9465847563515202,0.903061224489796,0.6122448979591837,0.01,linear_then_rolling_max,full_s303,full,736,0,142,303
mean,0.8339334243427823,0.781416096289262,0.4671053421368547,0.01,linear_then_rolling_max,full_s303,full,736,0,142,303
eval_ai_dilemmas,0.6460856401384083,0.7058823529411765,0.3823529411764705,0.01,linear_then_rolling_max,full_s404,full,736,0,142,404
eval_ant_hh,0.6855647137447094,0.5746268656716418,0.0,0.01,linear_then_rolling_max,full_s404,full,736,0,142,404
eval_balanced_refusal,0.875,0.875,0.0,0.01,linear_then_rolling_max,full_s404,full,736,0,142,404
eval_daily_dilemmas,0.8910349854227405,0.8571428571428571,0.5714285714285714,0.01,linear_then_rolling_max,full_s404,full,736,0,142,404
mean,0.7744213348264646,0.7531630189389189,0.2384453781512605,0.01,linear_then_rolling_max,full_s404,full,736,0,142,404
eval_ai_dilemmas,0.6744160899653979,0.6691176470588235,0.4264705882352941,0.01,linear_then_rolling_max,full_s42,full,736,0,142,42
eval_ant_hh,0.7028291378926265,0.5970149253731343,0.0,0.01,linear_then_rolling_max,full_s42,full,736,0,142,42
eval_balanced_refusal,0.9477375,0.9475,0.5,0.01,linear_then_rolling_max,full_s42,full,736,0,142,42
eval_daily_dilemmas,0.914670970428988,0.8724489795918368,0.2755102040816326,0.01,linear_then_rolling_max,full_s42,full,736,0,142,42
mean,0.809913424571753,0.7715203880059486,0.3004951980792317,0.01,linear_then_rolling_max,full_s42,full,736,0,142,42
eval_ai_dilemmas,0.6463019031141869,0.7132352941176471,0.0,0.01,linear_then_rolling_max,full_s505,full,736,0,142,505
eval_ant_hh,0.669191356649588,0.582089552238806,0.0,0.01,linear_then_rolling_max,full_s505,full,736,0,142,505
eval_balanced_refusal,0.8674999999999999,0.8675,0.0,0.01,linear_then_rolling_max,full_s505,full,736,0,142,505
eval_daily_dilemmas,0.9001457725947521,0.8775510204081632,0.673469387755102,0.01,linear_then_rolling_max,full_s505,full,736,0,142,505
mean,0.7707847580896316,0.760093966691154,0.1683673469387755,0.01,linear_then_rolling_max,full_s505,full,736,0,142,505
eval_ai_dilemmas,0.6291089965397925,0.6911764705882353,0.0,0.01,linear_then_rolling_max,full_s606,full,736,0,142,606
eval_ant_hh,0.7110715081309869,0.5895522388059702,0.0,0.01,linear_then_rolling_max,full_s606,full,736,0,142,606
eval_balanced_refusal,0.8625,0.8625,0.0,0.01,linear_then_rolling_max,full_s606,full,736,0,142,606
eval_daily_dilemmas,0.8912432319866722,0.8367346938775511,0.6326530612244898,0.01,linear_then_rolling_max,full_s606,full,736,0,142,606
mean,0.7734809341643629,0.744990850817939,0.1581632653061224,0.01,linear_then_rolling_max,full_s606,full,736,0,142,606
eval_ai_dilemmas,0.6415441176470588,0.6838235294117647,0.3529411764705882,0.01,linear_then_rolling_max,full_s707,full,736,0,142,707
eval_ant_hh,0.7182000445533526,0.6044776119402985,0.208955223880597,0.01,linear_then_rolling_max,full_s707,full,736,0,142,707
eval_balanced_refusal,0.919825,0.9175,0.835,0.01,linear_then_rolling_max,full_s707,full,736,0,142,707
eval_daily_dilemmas,0.9188879633486046,0.8775510204081632,0.4285714285714285,0.01,linear_then_rolling_max,full_s707,full,736,0,142,707
mean,0.799614281387254,0.7708380404400565,0.4563669572306534,0.01,linear_then_rolling_max,full_s707,full,736,0,142,707
eval_ai_dilemmas,0.6917171280276817,0.6691176470588235,0.4411764705882353,0.01,linear_then_rolling_max,full_s808,full,736,0,142,808
eval_ant_hh,0.7180886611717532,0.5671641791044776,0.0,0.01,linear_then_rolling_max,full_s808,full,736,0,142,808
eval_balanced_refusal,0.9398,0.9325,0.885,0.01,linear_then_rolling_max,full_s808,full,736,0,142,808
eval_daily_dilemmas,0.9279987505206164,0.8928571428571429,0.2755102040816326,0.01,linear_then_rolling_max,full_s808,full,736,0,142,808
mean,0.8194011349300129,0.7654097422551109,0.400421668667467,0.01,linear_then_rolling_max,full_s808,full,736,0,142,808
eval_ai_dilemmas,0.6811202422145328,0.7205882352941176,0.4411764705882353,0.01,linear_then_rolling_max,full_s909,full,736,0,142,909
eval_ant_hh,0.7242147471597237,0.6417910447761194,0.0,0.01,linear_then_rolling_max,full_s909,full,736,0,142,909
eval_balanced_refusal,0.9092625,0.91,0.27,0.01,linear_then_rolling_max,full_s909,full,736,0,142,909
eval_daily_dilemmas,0.9265930862140777,0.8775510204081632,0.4897959183673469,0.01,linear_then_rolling_max,full_s909,full,736,0,142,909
mean,0.8102976438970836,0.7874825751196001,0.3002430972388955,0.01,linear_then_rolling_max,full_s909,full,736,0,142,909
eval_ai_dilemmas,0.6433823529411764,0.7132352941176471,0.0,0.01,linear_then_rolling_max,neardraw_d0_s42,neardraw,662,74,142,42
eval_ant_hh,0.7311205168188907,0.5895522388059702,0.0,0.01,linear_then_rolling_max,neardraw_d0_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.8725,0.8725,0.0,0.01,linear_then_rolling_max,neardraw_d0_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.894106622240733,0.8520408163265306,0.5918367346938775,0.01,linear_then_rolling_max,neardraw_d0_s42,neardraw,662,74,142,42
mean,0.7852773730002001,0.7568320873125369,0.1479591836734693,0.01,linear_then_rolling_max,neardraw_d0_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.5045415224913494,0.5,0.0,0.01,linear_then_rolling_max,neardraw_d1_s42,neardraw,662,74,142,42
eval_ant_hh,0.484183559812876,0.5,0.0,0.01,linear_then_rolling_max,neardraw_d1_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.4975,0.5,0.0,0.01,linear_then_rolling_max,neardraw_d1_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.7049666805497709,0.5,0.0,0.01,linear_then_rolling_max,neardraw_d1_s42,neardraw,662,74,142,42
mean,0.5477979407134991,0.5,0.0,0.01,linear_then_rolling_max,neardraw_d1_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6853373702422145,0.6764705882352942,0.0,0.01,linear_then_rolling_max,neardraw_d2_s42,neardraw,662,74,142,42
eval_ant_hh,0.7174203608821564,0.5970149253731343,0.0,0.01,linear_then_rolling_max,neardraw_d2_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.9575,0.9575,0.0,0.01,linear_then_rolling_max,neardraw_d2_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.9123802582257392,0.8673469387755102,0.3061224489795918,0.01,linear_then_rolling_max,neardraw_d2_s42,neardraw,662,74,142,42
mean,0.8181594973375276,0.7745831130959846,0.0765306122448979,0.01,linear_then_rolling_max,neardraw_d2_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6693339100346021,0.7132352941176471,0.4411764705882353,0.01,linear_then_rolling_max,neardraw_d3_s42,neardraw,662,74,142,42
eval_ant_hh,0.6925818667854756,0.6044776119402985,0.0,0.01,linear_then_rolling_max,neardraw_d3_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.92,0.92,0.0,0.01,linear_then_rolling_max,neardraw_d3_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.9108184089962515,0.8826530612244898,0.5204081632653061,0.01,linear_then_rolling_max,neardraw_d3_s42,neardraw,662,74,142,42
mean,0.7981835464540823,0.7800914918206089,0.2403961584633853,0.01,linear_then_rolling_max,neardraw_d3_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6638192041522492,0.7279411764705882,0.3529411764705882,0.01,linear_then_rolling_max,neardraw_d4_s42,neardraw,662,74,142,42
eval_ant_hh,0.7076186233014033,0.5671641791044776,0.0,0.01,linear_then_rolling_max,neardraw_d4_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.9025,0.9025,0.0,0.01,linear_then_rolling_max,neardraw_d4_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.9224281549354436,0.8928571428571429,0.5816326530612245,0.01,linear_then_rolling_max,neardraw_d4_s42,neardraw,662,74,142,42
mean,0.799091495597274,0.7726156246080521,0.2336434573829531,0.01,linear_then_rolling_max,neardraw_d4_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6539792387543253,0.6764705882352942,0.0,0.01,linear_then_rolling_max,neardraw_d5_s42,neardraw,662,74,142,42
eval_ant_hh,0.6879037647582982,0.5373134328358209,0.0,0.01,linear_then_rolling_max,neardraw_d5_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.91935,0.92,0.3,0.01,linear_then_rolling_max,neardraw_d5_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.9246668054977092,0.8928571428571429,0.3979591836734694,0.01,linear_then_rolling_max,neardraw_d5_s42,neardraw,662,74,142,42
mean,0.7964749522525831,0.7566602909820644,0.1744897959183673,0.01,linear_then_rolling_max,neardraw_d5_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6348399653979238,0.7058823529411765,0.0,0.01,linear_then_rolling_max,neardraw_d6_s42,neardraw,662,74,142,42
eval_ant_hh,0.7500556916907997,0.7014925373134329,0.2238805970149253,0.01,linear_then_rolling_max,neardraw_d6_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.8625,0.8625,0.0,0.01,linear_then_rolling_max,neardraw_d6_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.876301541024573,0.8214285714285714,0.3979591836734694,0.01,linear_then_rolling_max,neardraw_d6_s42,neardraw,662,74,142,42
mean,0.7809242995283241,0.7728258654207951,0.1554599451720986,0.01,linear_then_rolling_max,neardraw_d6_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6058607266435987,0.6470588235294118,0.0,0.01,linear_then_rolling_max,neardraw_d7_s42,neardraw,662,74,142,42
eval_ant_hh,0.7027177545110269,0.5970149253731343,0.0,0.01,linear_then_rolling_max,neardraw_d7_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.8225,0.8225,0.0,0.01,linear_then_rolling_max,neardraw_d7_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.8634943773427739,0.7959183673469388,0.5918367346938775,0.01,linear_then_rolling_max,neardraw_d7_s42,neardraw,662,74,142,42
mean,0.74864321462435,0.7156230290623713,0.1479591836734693,0.01,linear_then_rolling_max,neardraw_d7_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6730103806228372,0.6764705882352942,0.0,0.01,linear_then_rolling_max,neardraw_d8_s42,neardraw,662,74,142,42
eval_ant_hh,0.7129650256181778,0.5895522388059702,0.0,0.01,linear_then_rolling_max,neardraw_d8_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.95,0.95,0.0,0.01,linear_then_rolling_max,neardraw_d8_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.928311120366514,0.8877551020408163,0.4285714285714285,0.01,linear_then_rolling_max,neardraw_d8_s42,neardraw,662,74,142,42
mean,0.8160716316518822,0.7759444822705202,0.1071428571428571,0.01,linear_then_rolling_max,neardraw_d8_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.6656574394463668,0.7279411764705882,0.4705882352941176,0.01,linear_then_rolling_max,neardraw_d9_s42,neardraw,662,74,142,42
eval_ant_hh,0.712296725328581,0.6268656716417911,0.0,0.01,linear_then_rolling_max,neardraw_d9_s42,neardraw,662,74,142,42
eval_balanced_refusal,0.8775,0.8775,0.0,0.01,linear_then_rolling_max,neardraw_d9_s42,neardraw,662,74,142,42
eval_daily_dilemmas,0.9174302374010828,0.8877551020408163,0.6020408163265306,0.01,linear_then_rolling_max,neardraw_d9_s42,neardraw,662,74,142,42
mean,0.7932211005440076,0.780015487538299,0.268157262905162,0.01,linear_then_rolling_max,neardraw_d9_s42,neardraw,662,74,142,42
eval_ai_dilemmas,0.9725346020761246,0.6029411764705882,0.6617647058823529,0.01,linear_then_softmax,far_s101,far,662,74,142,101
eval_ant_hh,0.737692136333259,0.6567164179104478,0.0,0.01,linear_then_softmax,far_s101,far,662,74,142,101
eval_balanced_refusal,0.8566624999999999,0.74,0.745,0.01,linear_then_softmax,far_s101,far,662,74,142,101
eval_daily_dilemmas,0.9840691378592252,0.8826530612244898,0.6530612244897959,0.01,linear_then_softmax,far_s101,far,662,74,142,101
mean,0.8877395940671522,0.7205776639013814,0.5149564825930372,0.01,linear_then_softmax,far_s101,far,662,74,142,101
eval_ai_dilemmas,0.9543685121107268,0.5661764705882353,0.5147058823529411,0.01,linear_then_softmax,far_s202,far,662,74,142,202
eval_ant_hh,0.7392515036756515,0.6791044776119403,0.0,0.01,linear_then_softmax,far_s202,far,662,74,142,202
eval_balanced_refusal,0.7873375,0.7625,0.605,0.01,linear_then_softmax,far_s202,far,662,74,142,202
eval_daily_dilemmas,0.9797480216576426,0.8571428571428571,0.5306122448979592,0.01,linear_then_softmax,far_s202,far,662,74,142,202
mean,0.8651763843610052,0.7162309513357582,0.4125795318127251,0.01,linear_then_softmax,far_s202,far,662,74,142,202
eval_ai_dilemmas,0.9417171280276816,0.5588235294117647,0.5147058823529411,0.01,linear_then_softmax,far_s303,far,662,74,142,303
eval_ant_hh,0.7428157718868345,0.6865671641791045,0.0,0.01,linear_then_softmax,far_s303,far,662,74,142,303
eval_balanced_refusal,0.8516999999999999,0.7775,0.72,0.01,linear_then_softmax,far_s303,far,662,74,142,303
eval_daily_dilemmas,0.97881091211995,0.8826530612244898,0.6326530612244898,0.01,linear_then_softmax,far_s303,far,662,74,142,303
mean,0.8787609530086166,0.7263859387038397,0.4668397358943577,0.01,linear_then_softmax,far_s303,far,662,74,142,303
eval_ai_dilemmas,0.9805363321799307,0.6470588235294118,0.6911764705882353,0.01,linear_then_softmax,far_s404,far,662,74,142,404
eval_ant_hh,0.7421474715972378,0.6865671641791045,0.0,0.01,linear_then_softmax,far_s404,far,662,74,142,404
eval_balanced_refusal,0.8135375,0.765,0.685,0.01,linear_then_softmax,far_s404,far,662,74,142,404
eval_daily_dilemmas,0.983600583090379,0.8775510204081632,0.5,0.01,linear_then_softmax,far_s404,far,662,74,142,404
mean,0.879955471716887,0.7440442520291699,0.4690441176470588,0.01,linear_then_softmax,far_s404,far,662,74,142,404
eval_ai_dilemmas,0.9722102076124568,0.6838235294117647,0.75,0.01,linear_then_softmax,far_s42,far,662,74,142,42
eval_ant_hh,0.7503898418355982,0.6791044776119403,0.0,0.01,linear_then_softmax,far_s42,far,662,74,142,42
eval_balanced_refusal,0.8788374999999999,0.7425,0.695,0.01,linear_then_softmax,far_s42,far,662,74,142,42
eval_daily_dilemmas,0.9744377342773844,0.8469387755102041,0.4591836734693877,0.01,linear_then_softmax,far_s42,far,662,74,142,42
mean,0.8939688209313599,0.7380916956334773,0.4760459183673469,0.01,linear_then_softmax,far_s42,far,662,74,142,42
eval_ai_dilemmas,0.98064446366782,0.6838235294117647,0.7058823529411765,0.01,linear_then_softmax,far_s505,far,662,74,142,505
eval_ant_hh,0.7466028068612164,0.6567164179104478,0.0,0.01,linear_then_softmax,far_s505,far,662,74,142,505
eval_balanced_refusal,0.8309,0.73,0.69,0.01,linear_then_softmax,far_s505,far,662,74,142,505
eval_daily_dilemmas,0.982299042065806,0.8571428571428571,0.5306122448979592,0.01,linear_then_softmax,far_s505,far,662,74,142,505
mean,0.8851115781487107,0.7319207011162674,0.481623649459784,0.01,linear_then_softmax,far_s505,far,662,74,142,505
eval_ai_dilemmas,0.9826989619377164,0.6323529411764706,0.7941176470588235,0.01,linear_then_softmax,far_s606,far,662,74,142,606
eval_ant_hh,0.7369124526620628,0.6865671641791045,0.0,0.01,linear_then_softmax,far_s606,far,662,74,142,606
eval_balanced_refusal,0.847925,0.76,0.76,0.01,linear_then_softmax,far_s606,far,662,74,142,606
eval_daily_dilemmas,0.9758433985839234,0.8367346938775511,0.3775510204081632,0.01,linear_then_softmax,far_s606,far,662,74,142,606
mean,0.8858449532959256,0.7289136998082815,0.4829171668667467,0.01,linear_then_softmax,far_s606,far,662,74,142,606
eval_ai_dilemmas,0.893166089965398,0.5441176470588235,0.25,0.01,linear_then_softmax,far_s707,far,662,74,142,707
eval_ant_hh,0.7478280240588104,0.664179104477612,0.0,0.01,linear_then_softmax,far_s707,far,662,74,142,707
eval_balanced_refusal,0.8781000000000001,0.745,0.735,0.01,linear_then_softmax,far_s707,far,662,74,142,707
eval_daily_dilemmas,0.9766243231986672,0.8469387755102041,0.5918367346938775,0.01,linear_then_softmax,far_s707,far,662,74,142,707
mean,0.873929609305719,0.70005888176166,0.3942091836734693,0.01,linear_then_softmax,far_s707,far,662,74,142,707
eval_ai_dilemmas,0.9799956747404844,0.7058823529411765,0.8088235294117647,0.01,linear_then_softmax,far_s808,far,662,74,142,808
eval_ant_hh,0.7394742704388505,0.6567164179104478,0.0,0.01,linear_then_softmax,far_s808,far,662,74,142,808
eval_balanced_refusal,0.9046625,0.7525,0.76,0.01,linear_then_softmax,far_s808,far,662,74,142,808
eval_daily_dilemmas,0.9817784256559766,0.9081632653061223,0.6530612244897959,0.01,linear_then_softmax,far_s808,far,662,74,142,808
mean,0.901477717708828,0.7558155090394366,0.5554711884753901,0.01,linear_then_softmax,far_s808,far,662,74,142,808
eval_ai_dilemmas,0.9695069204152248,0.6176470588235294,0.6323529411764706,0.01,linear_then_softmax,far_s909,far,662,74,142,909
eval_ant_hh,0.720427712185342,0.6791044776119403,0.0,0.01,linear_then_softmax,far_s909,far,662,74,142,909
eval_balanced_refusal,0.8797250000000001,0.7575,0.73,0.01,linear_then_softmax,far_s909,far,662,74,142,909
eval_daily_dilemmas,0.98432944606414,0.8622448979591837,0.5306122448979592,0.01,linear_then_softmax,far_s909,far,662,74,142,909
mean,0.8884972696661768,0.7291241085986633,0.4732412965186074,0.01,linear_then_softmax,far_s909,far,662,74,142,909
eval_ai_dilemmas,0.9878892733564014,0.6911764705882353,0.0,0.01,linear_then_softmax,full_s101,full,736,0,142,101
eval_ant_hh,0.7384718200044554,0.6791044776119403,0.0,0.01,linear_then_softmax,full_s101,full,736,0,142,101
eval_balanced_refusal,0.8782,0.735,0.69,0.01,linear_then_softmax,full_s101,full,736,0,142,101
eval_daily_dilemmas,0.9826114119117034,0.8520408163265306,0.4693877551020408,0.01,linear_then_softmax,full_s101,full,736,0,142,101
mean,0.89679312631814,0.7393304411316765,0.2898469387755102,0.01,linear_then_softmax,full_s101,full,736,0,142,101
eval_ai_dilemmas,0.947339965397924,0.5882352941176471,0.3235294117647059,0.01,linear_then_softmax,full_s202,full,736,0,142,202
eval_ant_hh,0.7384718200044553,0.7388059701492538,0.0,0.01,linear_then_softmax,full_s202,full,736,0,142,202
eval_balanced_refusal,0.8397125,0.785,0.725,0.01,linear_then_softmax,full_s202,full,736,0,142,202
eval_daily_dilemmas,0.9804248229904208,0.8622448979591837,0.5816326530612245,0.01,linear_then_softmax,full_s202,full,736,0,142,202
mean,0.8764872770982,0.7435715405565211,0.4075405162064826,0.01,linear_then_softmax,full_s202,full,736,0,142,202
eval_ai_dilemmas,0.9318771626297578,0.5955882352941176,0.3970588235294117,0.01,linear_then_softmax,full_s303,full,736,0,142,303
eval_ant_hh,0.7471597237692137,0.6865671641791045,0.0,0.01,linear_then_softmax,full_s303,full,736,0,142,303
eval_balanced_refusal,0.8508,0.765,0.755,0.01,linear_then_softmax,full_s303,full,736,0,142,303
eval_daily_dilemmas,0.982299042065806,0.8724489795918368,0.6020408163265306,0.01,linear_then_softmax,full_s303,full,736,0,142,303
mean,0.8780339821161944,0.7299010947662647,0.4385249099639856,0.01,linear_then_softmax,full_s303,full,736,0,142,303
eval_ai_dilemmas,0.984537197231834,0.6470588235294118,0.7205882352941176,0.01,linear_then_softmax,full_s404,full,736,0,142,404
eval_ant_hh,0.731677433726888,0.6865671641791045,0.0,0.01,linear_then_softmax,full_s404,full,736,0,142,404
eval_balanced_refusal,0.7974375,0.745,0.67,0.01,linear_then_softmax,full_s404,full,736,0,142,404
eval_daily_dilemmas,0.98219491878384,0.8622448979591837,0.5408163265306123,0.01,linear_then_softmax,full_s404,full,736,0,142,404
mean,0.8739617624356404,0.7352177214169251,0.4828511404561825,0.01,linear_then_softmax,full_s404,full,736,0,142,404
eval_ai_dilemmas,0.9783737024221452,0.6323529411764706,0.6911764705882353,0.01,linear_then_softmax,full_s42,full,736,0,142,42
eval_ant_hh,0.7321229672532857,0.6716417910447762,0.0,0.01,linear_then_softmax,full_s42,full,736,0,142,42
eval_balanced_refusal,0.8561124999999999,0.7725,0.73,0.01,linear_then_softmax,full_s42,full,736,0,142,42
eval_daily_dilemmas,0.9828717201166182,0.8571428571428571,0.5510204081632653,0.01,linear_then_softmax,full_s42,full,736,0,142,42
mean,0.8873702224480123,0.733409397341026,0.4930492196878751,0.01,linear_then_softmax,full_s42,full,736,0,142,42
eval_ai_dilemmas,0.9040873702422144,0.5588235294117647,0.3382352941176471,0.01,linear_then_softmax,full_s505,full,736,0,142,505
eval_ant_hh,0.7528402762307864,0.7238805970149254,0.0,0.01,linear_then_softmax,full_s505,full,736,0,142,505
eval_balanced_refusal,0.84555,0.7825,0.43,0.01,linear_then_softmax,full_s505,full,736,0,142,505
eval_daily_dilemmas,0.974854227405248,0.8163265306122449,0.5408163265306123,0.01,linear_then_softmax,full_s505,full,736,0,142,505
mean,0.8693329684695623,0.7203826642597337,0.3272629051620648,0.01,linear_then_softmax,full_s505,full,736,0,142,505
eval_ai_dilemmas,0.969615051903114,0.6544117647058824,0.7205882352941176,0.01,linear_then_softmax,full_s606,full,736,0,142,606
eval_ant_hh,0.7646469146803296,0.7089552238805971,0.0,0.01,linear_then_softmax,full_s606,full,736,0,142,606
eval_balanced_refusal,0.8946999999999999,0.755,0.775,0.01,linear_then_softmax,full_s606,full,736,0,142,606
eval_daily_dilemmas,0.9787067888379842,0.8622448979591837,0.4387755102040816,0.01,linear_then_softmax,full_s606,full,736,0,142,606
mean,0.901917188855357,0.7451529716364158,0.4835909363745498,0.01,linear_then_softmax,full_s606,full,736,0,142,606
eval_ai_dilemmas,0.9858347750865052,0.6323529411764706,0.7941176470588235,0.01,linear_then_softmax,full_s707,full,736,0,142,707
eval_ant_hh,0.7478280240588104,0.7164179104477612,0.0,0.01,linear_then_softmax,full_s707,full,736,0,142,707
eval_balanced_refusal,0.8387625,0.775,0.735,0.01,linear_then_softmax,full_s707,full,736,0,142,707
eval_daily_dilemmas,0.9840691378592252,0.8571428571428571,0.5408163265306123,0.01,linear_then_softmax,full_s707,full,736,0,142,707
mean,0.8891236092511352,0.7452284271917722,0.5174834933973589,0.01,linear_then_softmax,full_s707,full,736,0,142,707
eval_ai_dilemmas,0.9591262975778548,0.5808823529411765,0.5882352941176471,0.01,linear_then_softmax,full_s808,full,736,0,142,808
eval_ant_hh,0.72711071508131,0.6940298507462687,0.0,0.01,linear_then_softmax,full_s808,full,736,0,142,808
