arm,tau,prob_threshold,cohort,rate
gptoss120b,-8.25,0.0002611903190957194,source_all,0.6453608247422681
gptoss120b,-8.0,0.0003353501304664781,source_all,0.6484536082474227
gptoss120b,-7.75,0.0004305570813246149,source_all,0.6494845360824743
gptoss120b,-7.5,0.0005527786369235996,source_all,0.6505154639175258
gptoss120b,-7.25,0.0007096703991005881,source_all,0.6536082474226804
gptoss120b,-7.0,0.0009110511944006454,source_all,0.654639175257732
gptoss120b,-6.75,0.0011695102650555148,source_all,0.656701030927835
gptoss120b,-6.5,0.0015011822567369917,source_all,0.6577319587628866
gptoss120b,-6.25,0.0019267346633274757,source_all,0.6597938144329897
gptoss120b,-6.0,0.0024726231566347743,source_all,0.6628865979381443
gptoss120b,-5.75,0.0031726828424851893,source_all,0.6659793814432989
gptoss120b,-5.5,0.004070137715896128,source_all,0.668041237113402
gptoss120b,-5.25,0.005220125693558397,source_all,0.6690721649484536
gptoss120b,-5.0,0.0066928509242848554,source_all,0.6721649484536083
gptoss120b,-4.75,0.008577485413711984,source_all,0.6721649484536083
gptoss120b,-4.5,0.01098694263059318,source_all,0.6731958762886598
gptoss120b,-4.25,0.014063627043245475,source_all,0.6752577319587629
gptoss120b,-4.0,0.01798620996209156,source_all,0.6783505154639176
gptoss120b,-3.75,0.022977369910025615,source_all,0.6824742268041237
gptoss120b,-3.5,0.02931223075135632,source_all,0.6865979381443299
gptoss120b,-3.25,0.03732688734412946,source_all,0.6896907216494845
gptoss120b,-3.0,0.04742587317756678,source_all,0.6917525773195876
gptoss120b,-2.75,0.060086650174007626,source_all,0.6969072164948453
gptoss120b,-2.5,0.07585818002124355,source_all,0.6958762886597938
gptoss120b,-2.25,0.09534946489910949,source_all,0.6969072164948453
gptoss120b,-2.0,0.11920292202211755,source_all,0.7041237113402062
gptoss120b,-1.75,0.14804719803168948,source_all,0.7030927835051546
gptoss120b,-1.5,0.18242552380635635,source_all,0.709278350515464
gptoss120b,-1.25,0.22270013882530884,source_all,0.7103092783505155
gptoss120b,-1.0,0.2689414213699951,source_all,0.702061855670103
