arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
gptoss120b,2,42,422,mt,0.9693080068319445,0.9732933077998034
gptoss120b,2,42,422,mts,0.9588417070701689,0.9594810591933508
gptoss120b,2,42,422,toolace,0.8108826591314694,0.8108826591314693
gptoss120b,2,42,422,mean,0.9247593612563972,0.9260494213330454
gptoss120b,2,43,422,anthropic,0.9679631788520644,0.96887348786507
gptoss120b,2,43,422,mt,0.9743802080637648,0.9752600797060194
gptoss120b,2,43,422,mts,0.963450370291438,0.9637167670094305
gptoss120b,2,43,422,toolace,0.8287105889351576,0.8287105889351576
gptoss120b,2,43,422,mean,0.9336260865356062,0.9341402308789194
gptoss120b,2,44,422,anthropic,0.965232251813048,0.9670528698390589
gptoss120b,2,44,422,mt,0.9700584855856321,0.9789089591636043
gptoss120b,2,44,422,mts,0.9650221109275933,0.9662741755021578
gptoss120b,2,44,422,toolace,0.8141173408685307,0.8140987507436049
gptoss120b,2,44,422,mean,0.928607547298701,0.9315836888121065
gptoss120b,2,45,422,anthropic,0.966574058653424,0.9675070780783963
gptoss120b,2,45,422,mt,0.9774597588116557,0.9815226955126546
gptoss120b,2,45,422,mts,0.9641962811018169,0.9648622728967979
gptoss120b,2,45,422,toolace,0.8182629387269482,0.8182815288518739
gptoss120b,2,45,422,mean,0.9316232593234612,0.9330433938349307
gptoss120b,2,46,422,anthropic,0.9674313767051734,0.9682489515359809
gptoss120b,2,46,422,mt,0.9700326070079188,0.9753635940168729
gptoss120b,2,46,422,mts,0.9676860781075177,0.96760615909212
gptoss120b,2,46,422,toolace,0.8235425342058298,0.8235239440809041
gptoss120b,2,46,422,mean,0.9321731490066099,0.9336856621814695
gptoss120b,2,47,422,anthropic,0.9566817817075203,0.9582601553392178
gptoss120b,2,47,422,mt,0.9609492262305264,0.9772786087676621
gptoss120b,2,47,422,mts,0.9615589535936918,0.9644093984762108
gptoss120b,2,47,422,toolace,0.790991225461035,0.790991225461035
gptoss120b,2,47,422,mean,0.9175452967481934,0.9227348470110315
gptoss120b,2,48,422,anthropic,0.9668163030477372,0.9672421232721162
gptoss120b,2,48,422,mt,0.9807463381812536,0.9804875524041198
gptoss120b,2,48,422,mts,0.9649688315839948,0.9655016250199797
gptoss120b,2,48,422,toolace,0.8109198393813206,0.8109198393813207
gptoss120b,2,48,422,mean,0.9308628280485766,0.9310377850193842
gptoss120b,2,49,422,anthropic,0.9687542582022438,0.96950180926282
gptoss120b,2,49,422,mt,0.9676258992805755,0.9766834014802547
gptoss120b,2,49,422,mts,0.9645159571634078,0.96584794075337
